source	reference	sentA	sentB	modification_type	sentA_sem_changed	BLEU_sentA_sem_changed	BLEU_sentA	BLEU_sentB	CHRF_sentA_sem_changed	CHRF_sentA	CHRF_sentB	COMET-20_sentA_sem_changed	COMET-20_sentA	COMET-20_sentB	COMET-22_sentA_sem_changed	COMET-22_sentA	COMET-22_sentB	COMET-5LANGS-NOISE_sentA_sem_changed	COMET-5LANGS-NOISE_sentA	COMET-5LANGS-NOISE_sentB	COMET-5LANGS-NO-NOISE_sentA_sem_changed	COMET-5LANGS-NO-NOISE_sentA	COMET-5LANGS-NO-NOISE_sentB	COMET-6LANGS-NOISE_sentA_sem_changed	COMET-6LANGS-NOISE_sentA	COMET-6LANGS-NOISE_sentB	COMET-6LANGS_sentA_sem_changed	COMET-6LANGS_sentA	COMET-6LANGS_sentB	COMET-GSW-XLMR-NOISE_sentA_sem_changed	COMET-GSW-XLMR-NOISE_sentA	COMET-GSW-XLMR-NOISE_sentB	COMET-GSW-XLMR_sentA_sem_changed	COMET-GSW-XLMR_sentA	COMET-GSW-XLMR_sentB	COMET-QE-20_sentA_sem_changed	COMET-QE-20_sentA	COMET-QE-20_sentB	COMET-QE-KIWI-5LANGS-NOISE_sentA_sem_changed	COMET-QE-KIWI-5LANGS-NOISE_sentA	COMET-QE-KIWI-5LANGS-NOISE_sentB	COMET-QE-KIWI-5LANGS-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI-5LANGS-NO-NOISE_sentA	COMET-QE-KIWI-5LANGS-NO-NOISE_sentB	COMET-QE-KIWI-6LANGS-NOISE_sentA_sem_changed	COMET-QE-KIWI-6LANGS-NOISE_sentA	COMET-QE-KIWI-6LANGS-NOISE_sentB	COMET-QE-KIWI-6LANGS_sentA_sem_changed	COMET-QE-KIWI-6LANGS_sentA	COMET-QE-KIWI-6LANGS_sentB	COMET-QE-KIWI-GSW-NOISE_sentA_sem_changed	COMET-QE-KIWI-GSW-NOISE_sentA	COMET-QE-KIWI-GSW-NOISE_sentB	COMET-QE-KIWI-GSW-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI-GSW-NO-NOISE_sentA	COMET-QE-KIWI-GSW-NO-NOISE_sentB	COMET-QE-KIWI_sentA_sem_changed	COMET-QE-KIWI_sentA	COMET-QE-KIWI_sentB	COMET-QE-KIWI-XLMR-NOISE_sentA_sem_changed	COMET-QE-KIWI-XLMR-NOISE_sentA	COMET-QE-KIWI-XLMR-NOISE_sentB	COMET-QE-KIWI_XLMR-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI_XLMR-NO-NOISE_sentA	COMET-QE-KIWI_XLMR-NO-NOISE_sentB	COMET-XLMR-FT_sentA_sem_changed	COMET-XLMR-FT_sentA	COMET-XLMR-FT_sentB	COMET-XLMR-NOISE_sentA_sem_changed	COMET-XLMR-NOISE_sentA	COMET-XLMR-NOISE_sentB
Indeed, modern languages should really be considered "international communication skills."	Moderni Sprache sötted würkli als "internationali Kommunikationsfähigkeite" agluegt werde.	Tatsächlich sötte moderni Sprache eigentlich als "internationali Kommunikationsfähigkeit" betrachtet werde.	Tatsächlich sötte moderni Sproche würklich als "international Kommunikationsfähigkeite" betrachtet werde.	insertion	Tatsächlich sötte moderni Sprache eigentlich nöd als "internationali Kommunikationsfähigkeit" betrachtet werde.	14.46	15.73	10.7	4.96	4.96	4.96	-0.5166414380073547	-0.3207736611366272	-0.6142093539237976	0.6468985676765442	0.6359824538230896	0.6085707545280457	0.5941060185432434	0.594943642616272	0.3836067020893097	-0.4425019025802612	-0.0599509477615356	-0.2790756225585937	0.5085505843162537	0.5902512073516846	0.5695458054542542	0.3410062193870544	0.5828083157539368	0.5574557781219482	0.4848586916923523	0.4960746765136719	0.4837383031845093	0.4422463178634643	0.4926401674747467	0.4275656640529632	-0.8469393849372864	-0.7460340261459351	-1.086329698562622	0.5592741370201111	0.5495504140853882	0.4353845715522766	-0.4364519715309143	0.06146901845932	-0.0257505886256694	0.6256600022315979	0.6310534477233887	0.6270456314086914	0.6712971329689026	0.6904453635215759	0.6946988105773926	0.6626152396202087	0.6828176975250244	0.6126704812049866	0.649091899394989	0.662398099899292	0.6270061135292053	0.505696177482605	0.6025245785713196	0.4078065752983093	0.5097910761833191	0.5894423723220825	0.2479686737060547	-1.0311193466186523	-0.6136966347694397	-1.189936280250549	-0.709740400314331	-0.4464381635189056	-0.4818302094936371	0.2945278286933899	0.3907833695411682	0.2689933478832245
John Edward is Director of the Scottish Council of Independent Schools	De John Edward isch Diräktor vom Scottish Council of Independent Schools.	John Edward isch Leiter vom Scottish Council of Independent Schools.	John Edward isch Diräkter vom Scottish Council of Independent Schools	insertion	John Edward isch Leiter gsii vom Scottish Council of Independent Schools.	63.4	64.07	53.88	64.31	8.9	3.48	0.3567768931388855	0.6484933495521545	0.7148451209068298	0.7657930254936218	0.8333086371421814	0.7660396099090576	0.7025196552276611	0.7260048985481262	0.879879891872406	0.3058067858219147	0.3432927131652832	0.5843316912651062	0.898442804813385	0.9555375576019288	1.0589946508407593	0.8328507542610168	0.8863995671272278	1.000686526298523	0.7016961574554443	0.7616150379180908	0.7835403680801392	0.674990713596344	0.7600256204605103	0.8051483035087585	-0.5144827961921692	0.1483510434627533	-0.0331135727465152	0.4743989706039428	0.4841116666793823	0.5866225957870483	-0.3891929686069488	-0.464827299118042	0.1254319846630096	0.916881799697876	0.9134331941604614	0.8691433668136597	0.8837668299674988	0.8850443363189697	0.8211164474487305	0.6523852944374084	0.6093098521232605	0.619733989238739	0.6894935369491577	0.708333432674408	0.6829675436019897	0.6423839330673218	0.7872191667556763	0.7621488571166992	0.5650318264961243	0.6109428405761719	0.6534138321876526	-0.9497087001800536	-0.5202884078025818	-0.1655355542898178	0.3230437934398651	0.2559030950069427	0.455141931772232	0.7384448647499084	0.8389732837677002	0.8500029444694519
Europe take 10-6 lead into Ryder Cup final day	Europa gaht am letzte Tag vom Ryder Cup mit 10:6 in Führig	Europa gaht 10-6 in Füehrig in Ryder Cup-Finaltag	Europa gaht am letschte Tag vom Ryder Cup mit 10:6 in Füehrig	substitution	Europa gaht 10-6 under in Ryder Cup-Finaltag	7.2	8.8	69.98	31.98	26.32	33.04	-0.4709547460079193	0.2655395567417145	0.7074617743492126	0.7364450097084045	0.8006898760795593	0.9095807671546936	-0.3729955852031708	0.4205277860164642	0.7285297513008118	-0.6142305731773376	0.2658032476902008	0.6407312750816345	0.1653245091438293	0.4151051044464111	0.6672773957252502	0.1497765332460403	0.4264443218708038	0.6648197174072266	0.0647514462471008	0.2795524001121521	0.6789048910140991	-0.1360745429992675	0.2960397899150848	0.6322018504142761	-0.539439857006073	-0.1072332561016082	-0.4999094307422638	-0.0056412350386381	0.3646873235702514	0.2975425720214844	0.2393461763858795	0.4224899113178253	0.3565128743648529	0.395745038986206	0.3823242783546448	0.3656539916992187	0.4409213960170746	0.4018930494785309	0.418910950422287	0.1478294283151626	0.3289275467395782	0.3756946325302124	0.1190478801727294	0.3885491192340851	0.3665126264095306	0.541983962059021	0.6413214206695557	0.7632112503051758	-0.9272845983505248	0.3402047157287597	0.2977280020713806	-1.0623157024383545	0.4205915331840515	0.3263616263866424	-1.875836968421936	0.0897823050618171	0.5845027565956116	-0.8641254305839539	0.2889931797981262	0.6537250876426697
He was inspired to start the course after giving a talk on the impact sleep deprivation had on learning.	Er isch für de Kurs inspiriert worde, nachdem er en Vortrag über d Uswürkige vom Schlafentzug ufs Lerne ghalte hett.	Er isch dezue inspiriert worde, de Kurs is Läbe z rüefe, nachdem er en Vortrag über d Uswürkige vo Schlafentzug uf s’Lerne ghalte het.	Er isch dezue inspiriert worde, de Kurs is Läbe zrüefe, nachdem er en Vortrag über d Uswürkige vo Schlafentzug ufs Lerne ghalte hät.	substitution	Er isch dezue zwunge worde, de Kurs is Läbe z rüefe, nachdem er en Vortrag über d Uswürkige vo Schlafentzug uf s’Lerne ghalte het.	32.67	35.31	44.73	9.57	9.64	10.64	-1.1368292570114136	-0.8390682339668274	-0.6412312388420105	0.5230229496955872	0.6156233549118042	0.678834855556488	-0.6044635772705078	-0.171985238790512	0.2777272760868072	-1.0878517627716064	-0.8800308108329773	-0.0052823554724454	0.3881006240844726	0.4777464568614959	0.5131790041923523	0.4293592572212219	0.5356540083885193	0.5548763275146484	0.3293561339378357	0.4025446772575378	0.4480737447738647	0.288462221622467	0.3423871397972107	0.4022198617458343	-1.5938773155212402	-1.499242663383484	-1.4272664785385132	-1.1956992149353027	-1.0667020082473757	-0.775499701499939	-1.6309998035430908	-1.5473520755767822	-1.249715805053711	0.4195313453674316	0.4678049981594085	0.4713985919952392	0.4669496119022369	0.5282921195030212	0.5646281838417053	0.3779667317867279	0.4090569317340851	0.4586978554725647	0.3765040338039398	0.4192675054073334	0.4937188923358917	0.3325415551662445	0.4243862926959991	0.4879097938537597	-1.3995765447616575	-1.1976081132888794	-0.9663494229316713	-2.1223995685577397	-2.084590435028076	-1.9883687496185305	-0.8757187724113464	-0.7651549577713013	-0.4002632796764374	-1.0141030550003052	-0.5804406404495239	-0.2588480114936828
They bullied me!	Sie händ mich gmobbt!	Die hend mich gmobbt!	Si händ mi gmobbt!	deletion	Die hend gmobbt!	24.88	39.76	23.64	38.46	88.89	13.89	-0.1435513645410537	0.6975153684616089	-0.2880571782588959	0.709068238735199	0.8349154591560364	0.8307543992996216	0.5861004590988159	0.8559991717338562	0.5480313301086426	0.244679644703865	0.8342229127883911	-0.1003074571490287	0.5754497647285461	0.9375626444816588	0.9473490715026855	0.4124815464019775	1.0748740434646606	0.962437868118286	0.488217294216156	0.6584020256996155	0.655930757522583	0.2938472926616668	0.717388927936554	0.7277271747589111	-0.6798502206802368	-0.3774544894695282	-0.7919930815696716	-0.0770211070775985	0.502842128276825	0.490313172340393	0.272805392742157	0.5302150845527649	0.4308248460292816	0.7307910919189453	0.7890956997871399	0.7505816221237183	0.6906105279922485	0.9001966118812561	0.87939453125	0.1758956760168075	0.32315394282341	0.3012339174747467	0.1680436879396438	0.3520803153514862	0.4164297580718994	0.4075880944728851	0.6520571112632751	0.6969738006591797	-0.3247944712638855	0.5121538043022156	-1.3636704683303833	-2.013014793395996	-1.165632963180542	-1.6332659721374512	-0.9976990818977356	0.2106480598449707	-0.5121314525604248	-0.436720609664917	0.6153517961502075	0.0520206913352012
They bullied me!	Sie händ mich gmobbt!	Die hend mich gmobbt!	Sie hend mi gmobbt!	substitution	Die hend ihn gmobbt!	21.36	39.76	23.64	35.71	88.89	50.63	0.4279124736785888	0.6975153684616089	-0.1369891911745071	0.78843754529953	0.8349154591560364	0.8162673115730286	0.7575812935829163	0.8559991717338562	0.7428142428398132	0.6108829379081726	0.8342229127883911	0.6744844317436218	0.6076440811157227	0.9375626444816588	0.9763663411140442	0.6985794305801392	1.0748740434646606	1.01160991191864	0.5187169313430786	0.6584020256996155	0.6926965117454529	0.4312094151973724	0.717388927936554	0.7674933075904846	-0.8176872730255127	-0.3774544894695282	-0.81858229637146	0.5018430948257446	0.502842128276825	0.3648918867111206	0.5031492114067078	0.5302150845527649	0.1325414776802063	0.7793988585472107	0.7890956997871399	0.7795342803001404	0.8966302275657654	0.9001966118812561	0.862980842590332	0.14897121489048	0.32315394282341	0.3557277023792267	0.2086644768714904	0.3520803153514862	0.3911618590354919	0.4388239085674286	0.6520571112632751	0.6032267808914185	0.4087805449962616	0.5121538043022156	-0.2482088208198547	-1.2614604234695437	-1.165632963180542	-0.701770544052124	-0.3241770565509796	0.2106480598449707	0.1714368760585785	0.4216127693653106	0.6153517961502075	0.2857744693756103
They bullied me!	Sie händ mich gmobbt!	Si händ mi gmobbt!	Sie hend mi gmobbt!	substitution	Si händ mi gärn!	12.7	23.64	23.64	16.13	13.89	50.63	-1.186455011367798	-0.2880571782588959	-0.1369891911745071	0.5534074902534485	0.8307543992996216	0.8162673115730286	-0.5983313322067261	0.5480313301086426	0.7428142428398132	-1.3124396800994873	-0.1003074571490287	0.6744844317436218	0.3889363408088684	0.9473490715026855	0.9763663411140442	-0.7481546401977539	0.962437868118286	1.01160991191864	0.075394682586193	0.655930757522583	0.6926965117454529	-0.102259337902069	0.7277271747589111	0.7674933075904846	-0.982432782649994	-0.7919930815696716	-0.81858229637146	0.1287557333707809	0.490313172340393	0.3648918867111206	0.2594566941261291	0.4308248460292816	0.1325414776802063	0.2500849068164825	0.7505816221237183	0.7795342803001404	-0.1050148829817771	0.87939453125	0.862980842590332	0.5528256297111511	0.3012339174747467	0.3557277023792267	0.6140482425689697	0.4164297580718994	0.3911618590354919	0.6163375377655029	0.6969738006591797	0.6032267808914185	-0.3078638613224029	-1.3636704683303833	-0.2482088208198547	-1.0508228540420532	-1.6332659721374512	-0.701770544052124	-1.384036421775818	-0.5121314525604248	0.1714368760585785	-0.7538534998893738	0.0520206913352012	0.2857744693756103
The incident happened in Ballyhackamore, police said.	De Vorfall hett sich in Ballyhackamore ereignet, hett Polizei mitteilt.	De Vorfall het sich nach Agabe vo de Polizei in Ballyhackamore ereignet.	De Vorfall hät sich nach Ahgabe vode Polizei in Ballyhackamore ereignet.	deletion	De Vorfall het sich in Ballyhackamore ereignet.	25.92	16.26	17.83	32.34	19.93	18.21	0.2623811662197113	0.4978739023208618	0.0562849566340446	0.6598297357559204	0.7385844588279724	0.807359516620636	0.6577193737030029	0.6770654916763306	0.7117794156074524	0.367061972618103	0.0891512185335159	0.4277503490447998	0.5387408137321472	0.5922520756721497	0.5609758496284485	0.5397802591323853	0.6072372198104858	0.5730394721031189	0.5313925743103027	0.547718346118927	0.5701022148132324	0.4790711998939514	0.4503135979175567	0.4884093701839447	-0.2686567902565002	-0.3357420265674591	0.1621041893959045	0.2049887627363205	0.4809917211532593	0.5728694200515747	-0.6214189529418945	-0.5719265341758728	0.2589010000228882	0.3041034936904907	0.6415325403213501	0.6300642490386963	0.3696592152118683	0.6761445999145508	0.6659347414970398	0.7616843581199646	0.7449926733970642	0.7818487882614136	0.7038657069206238	0.745418131351471	0.7811123132705688	0.6214629411697388	0.8216677904129028	0.8020864129066467	-0.0295243747532367	0.0501069985330104	0.3141553699970245	-1.5100703239440918	-1.6233547925949097	-0.8901544809341431	0.0783005058765411	-0.7319521307945251	0.0503264367580413	0.4352633059024811	0.4474824368953705	0.4504136145114898
The charges will be reviewed by the Public Prosecution Service.	D Aklag wird vo de Staatsawaltschaft überprüeft.	Die Vorwürf werded vo de Staatsawaltschaft überprüeft.	D Vorwürf werded vo de Staatsanwaltschaft überprüeft.	insertion	Die Vorwürf werded vo de Staatsawaltschaft schludrig überprüeft.	22.32	51.7	16.52	14.63	17.07	7.32	-0.1758462190628051	0.1885350495576858	0.1173894330859184	0.6088433265686035	0.672121524810791	0.7338699698448181	0.6158897280693054	0.740524172782898	0.7401132583618164	0.0315721482038497	0.293919026851654	0.5277368426322937	0.5195459127426147	0.627767026424408	0.5539440512657166	0.4065984785556793	0.4811770617961883	0.4939644038677215	0.5626975297927856	0.586027204990387	0.5466659069061279	0.4709141254425049	0.493681937456131	0.4819429814815521	-1.4278489351272583	-1.561360001564026	-1.479495406150818	0.337807148694992	0.34294193983078	0.4232529103755951	-0.3447581529617309	-0.4915300607681274	0.1407796442508697	-0.1162051931023597	-0.3025155961513519	0.493100643157959	-0.4655281007289886	-0.8430125713348389	0.4369427859783172	0.3683556616306305	0.3176228106021881	0.496133416891098	0.4473446905612945	0.3773525059223175	0.5466687679290771	0.3733922839164734	0.5142657160758972	0.5841226577758789	-0.491757869720459	-0.5537327527999878	0.0903473049402237	-2.0355916023254395	-2.034706115722656	-1.6456307172775269	-0.4483619034290313	-0.5073114633560181	-0.1515130400657653	0.3038053512573242	0.4264743328094482	0.561414897441864
About 40,000 new cases were reported in the second quarter of 2018 alone.	Allei im zweite Quartal vo 2018 sind meh als 40000 neui Fäll gmeldet worde.	Elei im zweite Quartal 2018 sind rund 40'000 neui Fäll gmäldet worde.	Elei im zweite Quartal 2018 sind ungefähr 40.000 neui Fäll gmeldet worde.	insertion	Elei im zweite Quartal 2018 sind rund 40'000 neui Fäll nöd gmäldet worde.	16.29	16.32	36.44	1.73	5.56	8.65	-0.2906263470649719	-0.0602283328771591	0.655994713306427	0.4964993298053741	0.5215205550193787	0.8283718228340149	0.4775808155536651	0.4515833258628845	0.9564937949180604	-0.7057741284370422	-0.5388424396514893	0.5625620484352112	0.547265350818634	0.6095275282859802	0.8763646483421326	0.3441312909126282	0.4621001482009887	0.824989914894104	0.5778583884239197	0.6595480442047119	0.7473043203353882	0.3171935975551605	0.4426591694355011	0.6969447731971741	-1.5638346672058103	-1.5842665433883667	-1.373309850692749	0.0170307401567697	0.1563400775194168	0.411314308643341	-1.6740458011627195	-1.5599958896636963	-1.3595130443572998	0.6156413555145264	0.6976747512817383	0.8399778604507446	0.258088082075119	0.4380615651607513	0.6958420872688293	0.4143176972866058	0.4728053510189056	0.6681057214736938	0.2832421958446502	0.342358261346817	0.63038569688797	0.5331239700317383	0.5333929061889648	0.7307660579681396	0.2595239281654358	0.4697880744934082	0.6074641346931458	-1.873751521110535	-1.8649122714996336	-1.3165907859802246	-0.6298049092292786	-0.5444179177284241	0.4579716324806213	0.4488424658775329	0.6298171281814575	0.8235929608345032
About 40,000 new cases were reported in the second quarter of 2018 alone.	Allei im zweite Quartal vo 2018 sind meh als 40000 neui Fäll gmeldet worde.	Elei im zweite Quartal 2018 sind rund 40'000 neui Fäll gmäldet worde.	Elei im zweite Quartal 2018 sind rund 40.000 neui Fäll gmäldet worde.	deletion	Elei im zweite Quartal 2018 sind rund 40'000 gmäldet worde.	14.25	16.32	16.32	2.16	5.56	5.56	-0.6974306702613831	-0.0602283328771591	0.05594402551651	0.4096777737140655	0.5215205550193787	0.5338234901428223	0.29145547747612	0.4515833258628845	0.6127678155899048	-1.227903127670288	-0.5388424396514893	-0.4460983276367187	0.3654704391956329	0.6095275282859802	0.639441967010498	-0.3632536232471466	0.4621001482009887	0.5331326723098755	0.525043249130249	0.6595480442047119	0.6395665407180786	0.2320480793714523	0.4426591694355011	0.4497823715209961	-1.2659322023391724	-1.5842665433883667	-1.53358256816864	0.388453334569931	0.1563400775194168	0.3167659342288971	-1.452343463897705	-1.5599958896636963	-1.5462636947631836	0.5866845846176147	0.6976747512817383	0.7312566041946411	0.0102466214448213	0.4380615651607513	0.5282818078994751	0.4589992165565491	0.4728053510189056	0.4950262010097503	0.3091990351676941	0.342358261346817	0.3848437070846557	0.3839132189750671	0.5333929061889648	0.5446035265922546	0.4504481554031372	0.4697880744934082	0.5062145590782166	-1.1634705066680908	-1.8649122714996336	-1.7196338176727295	-0.3668891489505768	-0.5444179177284241	-0.4878860414028168	0.3981109261512756	0.6298171281814575	0.6587247848510742
About 40,000 new cases were reported in the second quarter of 2018 alone.	Allei im zweite Quartal vo 2018 sind meh als 40000 neui Fäll gmeldet worde.	Elei im zweite Quartal 2018 sind ungefähr 40.000 neui Fäll gmeldet worde.	Elei im zweite Quartal 2018 sind rund 40.000 neui Fäll gmäldet worde.	insertion	Elei im zweite Quartal 2018 sind au ungefähr 40.000 neui Fäll gmeldet worde.	36.38	36.44	16.32	10.03	8.65	5.56	0.5982468724250793	0.655994713306427	0.05594402551651	0.7899214625358582	0.8283718228340149	0.5338234901428223	0.8933988213539124	0.9564937949180604	0.6127678155899048	0.1001445651054382	0.5625620484352112	-0.4460983276367187	0.8674399256706238	0.8763646483421326	0.639441967010498	0.8296977281570435	0.824989914894104	0.5331326723098755	0.747101366519928	0.7473043203353882	0.6395665407180786	0.6901112794876099	0.6969447731971741	0.4497823715209961	-1.3677960634231567	-1.373309850692749	-1.53358256816864	0.1121971681714057	0.411314308643341	0.3167659342288971	-1.5803401470184326	-1.3595130443572998	-1.5462636947631836	0.8455147743225098	0.8399778604507446	0.7312566041946411	0.6937840580940247	0.6958420872688293	0.5282818078994751	0.6692175269126892	0.6681057214736938	0.4950262010097503	0.6424733400344849	0.63038569688797	0.3848437070846557	0.623537003993988	0.7307660579681396	0.5446035265922546	0.544003427028656	0.6074641346931458	0.5062145590782166	-1.6419490575790403	-1.3165907859802246	-1.7196338176727295	0.1516833007335662	0.4579716324806213	-0.4878860414028168	0.7917420268058777	0.8235929608345032	0.6587247848510742
The vast majority of new cases were transmitted through sex, marking a change from the past.	Die überwiegendi Mehrheit vo de neue Fäll isch dur Sex übertrait worde, was e Veränderig gägenüber de Vergangeheit darstellt.	Im Gägesatz zur Vergangeheit het d’Überträgig i de überwiegende Mehrheit vo de neue Fäll dur Gschlächtverchehr stattgfunde.	Die überwiegend Mehrheit vo de Nöierkrankige isch durch Gschlechtsverchehr übertreit worde, was e Veränderig gägenüber de Vergangeheit darstellt.	deletion	Im Gägesatz zur Vergangeheit het d’Überträgig i de neue Fäll dur Gschlächtverchehr stattgfunde.	7.62	19.71	52.01	5.12	6.82	17.31	-1.2637004852294922	-1.1386650800704956	-0.0636728405952453	0.4026229381561279	0.4488254189491272	0.5958437919616699	-1.48714280128479	-0.4408687055110931	0.3339658677577972	-1.5493621826171875	-1.222144365310669	-0.3522609770298004	-0.1483955830335617	0.0899595543742179	0.4776497781276703	-0.5337135791778564	-0.1821275651454925	0.3877423703670501	0.173986405134201	0.3802161812782287	0.4829254746437073	-0.1746239960193634	0.1189208254218101	0.3275457918643951	-1.9001418352127075	-1.853883981704712	-1.4681318998336792	-1.5761269330978394	-0.85489821434021	-0.0148084294050931	-1.9186315536499023	-1.735898733139038	-1.480882167816162	0.074362613260746	0.2687283456325531	0.461226224899292	-0.1306096166372299	0.0241570007055997	0.3456224501132965	0.2443486005067825	0.3936965763568878	0.4930839240550995	0.1198626905679702	0.3026944100856781	0.4700222015380859	0.2129087150096893	0.2212227582931518	0.3754924535751343	-1.3030993938446045	-0.9653714299201964	-0.2827793955802917	-2.110580444335937	-2.0311214923858643	-1.8285129070281985	-1.174347162246704	-1.025373458862305	-0.0984650626778602	-1.3522478342056274	-0.838501513004303	0.2316066920757293
But the number of people contracting HIV in this way had been reduced to almost zero, Chinese health officials said at a conference in Yunnan province.	Aber d Azahl vo de Lüt, wo sich uf die Art mit HIV infiziered, seg fast uf null reduziert worde, händ chinesischi Gsundheitsbeamti ufnere Konferänz i de Provinz Yunnan gsait.	Die Zahl vo de Mensche, wo sich uf die Wiis mit HIV infizierte, seg aber fast uf Null reduziert worde, gänd chinesischi Gsundheitsbeamte uf ere Konferenz i de Provinz Yunann a.	Aber die Zahl vo de Mensche, wo sich uf die Wiis mit HIV infiziered, seg uf fast Null gsenkt worde, erklärt chinesischi Gsundheitsbeamte uf ere Konferenz i de Provinz Yunnan.	substitution	Die Zahl vo de Mensche, wo sich uf die Wiis mit HIV infizierte, seg aber niemals uf Null reduziert worde, gänd chinesischi Gsundheitsbeamte uf ere Konferenz i de Provinz Yunann a.	20.46	21.16	32.2	14.27	15.0	7.88	-0.4443108439445495	-0.4650015830993652	0.2871943712234497	0.6916046142578125	0.705495297908783	0.7606310844421387	0.3609557747840881	0.3981361091136932	0.6200399398803711	-0.135413646697998	-0.1419870853424072	0.3364850580692291	0.5872613787651062	0.6046323776245117	0.6365499496459961	0.6687828302383423	0.6855227947235107	0.7159766554832458	0.4716666340827942	0.4764587879180908	0.5123143792152405	0.4413707256317138	0.4302321970462799	0.5223134160041809	-1.416151762008667	-1.3324567079544067	-1.12616229057312	-0.7096643447875977	-0.7958171367645264	0.0825651511549949	-1.5184485912322998	-1.5014958381652832	-1.0009541511535645	0.5804393291473389	0.5915287733078003	0.642713189125061	0.6214948296546936	0.6134176850318909	0.6842533946037292	0.4325696527957916	0.4266418516635895	0.4906571805477142	0.4521771967411041	0.4512645602226257	0.5248463153839111	0.443555623292923	0.4666793644428253	0.5438030958175659	-0.7442694902420044	-0.8242583870887756	0.1021891385316848	-1.868856430053711	-1.81963312625885	-1.5005967617034912	0.0776568278670311	0.0810070484876632	0.2579313516616821	0.0529283806681633	0.0614615902304649	0.4264406263828277
Year-on-year, however, the number of those living with HIV and Aids in China has risen by 100,000 people.	Im Verglich zum Vorjahr isch d Zahl vo de Mänsche mit HIV und Aids in China aber um 100000 Mänsche gstiege.	Im Jahresverglich isch d'Zahl vo de Mensche wo mit HIV und Aids lebed, in China aber um 100'000 gstieged.	Im Jahresvergliich isch d Zahl vo de Mänsche, wo mit HIV und Aids läbed, in China aber um 100'000 gstiige.	insertion	Im Jahresverglich isch d'Zahl vo de Mensche wo nöd mit HIV und Aids lebed, in China aber um 100'000 gstieged.	25.38	25.44	42.66	4.77	6.11	3.61	-0.2666282951831817	-0.0005044993013143	-0.5003299713134766	0.6397695541381836	0.6861461997032166	0.5920403599739075	0.3971942067146301	0.223907858133316	0.5020180344581604	-0.5150371789932251	-0.4333462715148926	-0.673230767250061	0.5403209328651428	0.5622385740280151	0.5456467270851135	0.5709190368652344	0.5941956639289856	0.5908032059669495	0.3992142677307129	0.4550738930702209	0.5266286730766296	0.2250836193561554	0.3241501152515411	0.4920617640018463	-1.2370836734771729	-1.18571937084198	-1.5460036993026731	0.1190793588757515	-0.0980990454554557	0.0941344797611236	-1.3450582027435305	-1.3732972145080566	-1.237982988357544	0.6489160060882568	0.6855620741844177	0.672248125076294	0.6790497899055481	0.7122081518173218	0.7467635273933411	0.4900895655155182	0.5263238549232483	0.6302490234375	0.4291139245033264	0.5035326480865479	0.6893635392189026	0.5796277523040771	0.4830451309680938	0.3702280223369598	-0.1794376671314239	-0.15567347407341	0.2737970352172851	-1.7708556652069092	-1.7935523986816406	-1.8169007301330569	-0.461415022611618	-0.4208482205867767	-0.3371497690677643	0.283978134393692	0.2747073471546173	0.2949872612953186
They must not question the motives of the accuser.	Sie törfed d Motiv vom Akläger nöd i Frag stelle.	Si dörfed d Beweggründ vom Ahkläger nöd in Frag stelle.	Si dörfed d Beweggründ vom Aakläger nöd i Frag stelle.	substitution	Si dörfed d Beweggründ vom Verteidiger nöd in Frag stelle.	16.59	16.59	38.16	12.95	5.21	5.18	-0.6756483912467957	-0.6258711218833923	-0.6973481774330139	0.5921906232833862	0.6916930079460144	0.696167528629303	-0.2193221449851989	0.4482708871364593	0.2214003205299377	-1.4330556392669678	-1.1114732027053833	-1.0871388912200928	0.5477122068405151	0.655129611492157	0.6783908605575562	0.6543774008750916	0.7625977993011475	0.7768325805664062	0.3697631955146789	0.4655587673187256	0.4912079572677612	0.4266611039638519	0.4925534427165985	0.5090734362602234	-1.4748203754425049	-1.5835425853729248	-1.5217405557632446	-1.2835408449172974	-1.0697669982910156	-1.2584387063980105	-1.954965353012085	-1.9047393798828125	-1.9619231224060056	0.5523808002471924	0.5612737536430359	0.5597718358039856	0.6503830552101135	0.6574072241783142	0.6306217312812805	0.5370590090751648	0.5196316838264465	0.5687270760536194	0.4745514690876007	0.4992875158786773	0.5487868785858154	0.4159373939037323	0.5060992240905762	0.5021088123321533	-0.2807652354240417	-0.7803230285644531	-1.2643789052963257	-2.0136749744415283	-2.0185227394104004	-2.117612361907959	-1.0393716096878052	-0.8565933108329773	-0.7617126107215881	-0.4613494277000427	-0.0966316163539886	-0.0081218909472227
