source	reference	sentA	sentB	modification_type	sentA_sem_changed	BLEU_sentA_sem_changed	BLEU_sentA	BLEU_sentB	CHRF_sentA_sem_changed	CHRF_sentA	CHRF_sentB	COMET-20_sentA_sem_changed	COMET-20_sentA	COMET-20_sentB	COMET-22_sentA_sem_changed	COMET-22_sentA	COMET-22_sentB	COMET-5LANGS-NOISE_sentA_sem_changed	COMET-5LANGS-NOISE_sentA	COMET-5LANGS-NOISE_sentB	COMET-5LANGS-NO-NOISE_sentA_sem_changed	COMET-5LANGS-NO-NOISE_sentA	COMET-5LANGS-NO-NOISE_sentB	COMET-6LANGS-NOISE_sentA_sem_changed	COMET-6LANGS-NOISE_sentA	COMET-6LANGS-NOISE_sentB	COMET-6LANGS_sentA_sem_changed	COMET-6LANGS_sentA	COMET-6LANGS_sentB	COMET-GSW-XLMR-NOISE_sentA_sem_changed	COMET-GSW-XLMR-NOISE_sentA	COMET-GSW-XLMR-NOISE_sentB	COMET-GSW-XLMR_sentA_sem_changed	COMET-GSW-XLMR_sentA	COMET-GSW-XLMR_sentB	COMET-QE-20_sentA_sem_changed	COMET-QE-20_sentA	COMET-QE-20_sentB	COMET-QE-KIWI-5LANGS-NOISE_sentA_sem_changed	COMET-QE-KIWI-5LANGS-NOISE_sentA	COMET-QE-KIWI-5LANGS-NOISE_sentB	COMET-QE-KIWI-5LANGS-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI-5LANGS-NO-NOISE_sentA	COMET-QE-KIWI-5LANGS-NO-NOISE_sentB	COMET-QE-KIWI-6LANGS-NOISE_sentA_sem_changed	COMET-QE-KIWI-6LANGS-NOISE_sentA	COMET-QE-KIWI-6LANGS-NOISE_sentB	COMET-QE-KIWI-6LANGS_sentA_sem_changed	COMET-QE-KIWI-6LANGS_sentA	COMET-QE-KIWI-6LANGS_sentB	COMET-QE-KIWI-GSW-NOISE_sentA_sem_changed	COMET-QE-KIWI-GSW-NOISE_sentA	COMET-QE-KIWI-GSW-NOISE_sentB	COMET-QE-KIWI-GSW-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI-GSW-NO-NOISE_sentA	COMET-QE-KIWI-GSW-NO-NOISE_sentB	COMET-QE-KIWI_sentA_sem_changed	COMET-QE-KIWI_sentA	COMET-QE-KIWI_sentB	COMET-QE-KIWI-XLMR-NOISE_sentA_sem_changed	COMET-QE-KIWI-XLMR-NOISE_sentA	COMET-QE-KIWI-XLMR-NOISE_sentB	COMET-QE-KIWI_XLMR-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI_XLMR-NO-NOISE_sentA	COMET-QE-KIWI_XLMR-NO-NOISE_sentB	COMET-XLMR-FT_sentA_sem_changed	COMET-XLMR-FT_sentA	COMET-XLMR-FT_sentB	COMET-XLMR-NOISE_sentA_sem_changed	COMET-XLMR-NOISE_sentA	COMET-XLMR-NOISE_sentB
"He's got a lot of confidence in himself.	"Är het viu Säubstvertroue.	"Är het viu Sälbstvertraue.	"Er het vil Sälbstvertroue.	deletion	"Är het Sälbstvertraue.	34.98	53.73	10.68	35.0	91.67	87.5	0.2699898779392242	0.3932048678398132	-0.7843745350837708	0.7884615063667297	0.7569031715393066	0.5720585584640503	1.039078950881958	1.1130361557006836	0.6870642900466919	0.4704556763172149	0.6836270689964294	0.2964186370372772	0.949089765548706	1.122736930847168	1.081716537475586	0.8531180620193481	1.1698607206344604	1.0424375534057615	0.8873418569564819	0.9571560621261596	0.8447012305259705	0.7812238335609436	0.915900945663452	0.755907416343689	-0.8889738321304321	-0.8908153176307678	-1.3496330976486206	0.1328101903200149	0.1325528621673584	-0.5133371949195862	0.0341800078749656	-0.0315256267786026	-0.6272302269935608	0.7808690071105957	0.8587369918823242	0.8154255747795105	0.7471607327461243	0.9068787097930908	0.9027405381202698	0.6156984567642212	0.6714797616004944	0.6866388320922852	0.7113299369812012	0.7629932165145874	0.7997918725013733	0.5092872381210327	0.4936108887195587	0.4652795195579529	-0.7494915723800659	-0.7942933440208435	-0.9186371564865112	-1.847726821899414	-1.3933709859848022	-1.5551068782806396	-0.0537978708744049	0.320191890001297	-0.5347236394882202	0.2087880223989486	0.2523539960384369	0.3731721043586731
He wants to be out there, just like everyone else."	Är wott dört usse ufem Fäud sy, genau wi aui angeren o."	Är wött da usse sy, wi jede anger o.“	Är wott da dusse sy, wi jede anderi o."	substitution	Är wött da dinne sy, wi jede anger o.“	8.26	8.58	14.92	24.31	20.55	30.2	-1.2940934896469116	-1.2543046474456787	-1.4519026279449463	0.4292879104614258	0.4520351588726043	0.4301225543022156	0.3016561567783355	0.8055784106254578	0.2225717008113861	0.5182287096977234	0.8890329003334045	0.4753329753875732	0.5138543248176575	0.6745787262916565	0.5711490511894226	0.4262228906154632	0.6616935133934021	0.5536556243896484	0.4003816246986389	0.4854384064674377	0.3816850185394287	0.388493150472641	0.4557295143604278	0.3235594928264618	-1.4697567224502563	-1.428214430809021	-1.459894776344299	0.3465878963470459	0.4402859508991241	0.5031620264053345	-0.1222441866993904	0.168824166059494	-0.0151682794094085	0.6772346496582031	0.7121355533599854	0.7336413860321045	0.6922436356544495	0.6308616995811462	0.6598460674285889	0.769467830657959	0.7414379715919495	0.7257347702980042	0.7570343613624573	0.7365524768829346	0.7366963624954224	0.2731279134750366	0.2715482115745544	0.3467173874378204	-0.3260089159011841	-0.8232200145721436	-0.5813258290290833	-1.563330888748169	-1.6786797046661377	-1.4286516904830933	-0.512661337852478	-0.3324714303016662	-0.9225905537605286	-0.6688994765281677	-0.4830900430679321	-0.7588106393814087
He wants to be out there, just like everyone else."	Är wott dört usse ufem Fäud sy, genau wi aui angeren o."	Är wött da usse sy, wi jede anger o.“	Är wott da duss sy, wi jede anger o."	substitution	Är hasst da usse sy, wi jede anger o.“	8.58	8.58	14.92	13.99	20.55	27.4	-1.295383334159851	-1.2543046474456787	-1.3541415929794312	0.4557366371154785	0.4520351588726043	0.4799952805042267	0.5049560070037842	0.8055784106254578	0.4949513971805572	0.677765965461731	0.8890329003334045	0.5697002410888672	0.6026745438575745	0.6745787262916565	0.6527833938598633	0.5509828925132751	0.6616935133934021	0.3847497105598449	0.2997406125068664	0.4854384064674377	0.3839961886405945	0.2114974707365036	0.4557295143604278	0.2737399935722351	-1.4927501678466797	-1.428214430809021	-1.4875473976135254	0.3720137178897857	0.4402859508991241	0.3203188776969909	-0.1722418814897537	0.168824166059494	-0.1061513721942901	0.771917998790741	0.7121355533599854	0.7768774032592773	0.7285574078559875	0.6308616995811462	0.7181918621063232	0.6952841877937317	0.7414379715919495	0.7256922125816345	0.7245158553123474	0.7365524768829346	0.7511765956878662	0.2707843780517578	0.2715482115745544	0.2649558484554291	-0.9693443775177002	-0.8232200145721436	-0.9252870082855223	-1.5789073705673218	-1.6786797046661377	-1.759937047958374	-0.7461085915565491	-0.3324714303016662	-0.7280521988868713	-0.5986836552619934	-0.4830900430679321	-0.6901988387107849
He wants to be out there, just like everyone else."	Är wott dört usse ufem Fäud sy, genau wi aui angeren o."	Är wott da dusse sy, wi jede anderi o."	Är wott da duss sy, wi jede anger o."	substitution	Är müesst da dusse sy, wi jede anderi o."	13.43	14.92	14.92	9.62	30.2	27.4	-1.4300893545150757	-1.4519026279449463	-1.3541414737701416	0.3862131536006927	0.4301227629184723	0.479995459318161	0.0762838870286941	0.2225715517997741	0.4949512779712677	0.0554942637681961	0.4753329753875732	0.5696998238563538	0.5197569131851196	0.5711489915847778	0.6527833342552185	0.5046479105949402	0.5536555647850037	0.3847489356994629	0.2612946629524231	0.3816851377487182	0.3839961290359497	0.2370443046092987	0.323559433221817	0.273740142583847	-1.461258888244629	-1.459894776344299	-1.487547755241394	0.3145314455032348	0.503162145614624	0.32031911611557	-0.3470423519611358	-0.0151673834770917	-0.1061511486768722	0.708807110786438	0.7336413860321045	0.7768774032592773	0.6203432679176331	0.6598460078239441	0.7181918025016785	0.6577178835868835	0.7257347702980042	0.7256922125816345	0.7005059123039246	0.7366962432861328	0.751176655292511	0.3766768276691437	0.3467173874378204	0.2649558484554291	-0.649773120880127	-0.5813246369361877	-0.9252871870994568	-1.4207946062088013	-1.4286515712738037	-1.7599363327026367	-1.0693318843841553	-0.9225911498069764	-0.7280518412590027	-0.7742713093757629	-0.7588112354278564	-0.6901987791061401
Mickelson will pass Nick Faldo's record for the most Ryder Cup matches played on Sunday.	Dr Mickelson wird dr Rekord vom Nick Faldo für di meischte Ryder-Cup-Schpiu am Sunnti überträffe.	Mickelson wird Nick Faldos Rekord für di meischte Ryder-Cup-Spiel am Sunntig übertreffe.	Mickelson wird Nick Faldos Rekord für di meiste Ryder-Cup-Spiel am Sunntig überträffe.	insertion	Mickelson wird Nick Faldos Rekord für di meischte Ryder-Cup-Spiel am Sunntig nonig übertreffe.	13.35	13.3	9.4	2.57	2.78	2.87	0.2004634439945221	0.2444441318511963	0.243757426738739	0.6309414505958557	0.6390191912651062	0.6549376845359802	0.4380604326725006	0.4652246832847595	0.4608292281627655	0.0372686237096786	0.1818718761205673	0.1485402435064315	0.5067872405052185	0.5011236667633057	0.5216646790504456	0.4753102660179138	0.4728535711765289	0.506994366645813	0.3806172013282776	0.387312650680542	0.3767269253730774	0.3372628688812256	0.3251679241657257	0.3181836307048797	-0.7568054795265198	-0.4826056063175201	-1.0135691165924072	0.3125121295452118	0.2981351912021637	0.330089271068573	0.0961668193340301	0.1691767573356628	0.2574424743652344	0.428293377161026	0.4085302352905273	0.4154313206672668	0.4629698693752289	0.4311514794826507	0.4694499671459198	0.3198182284832001	0.268331915140152	0.3101334869861603	0.2405212968587875	0.1529980450868606	0.2002551108598709	0.554537296295166	0.6727091670036316	0.7408198118209839	0.3569360375404358	0.3721771836280823	0.3599292039871216	-0.1827581822872162	-0.0807733088731765	-0.1653168499469757	0.2625994384288788	0.2629862129688263	0.1748817265033722	0.4349398910999298	0.4395005702972412	0.4069857597351074
He provides a lot more than just play."	Är bietet viu meh aus nume ds Spiu."	Er bietet viu meh aus nume schpil."	Är bütet viu meh aus nume Schpiu."	insertion	Er bietet nid viu meh aus nume schpil."	32.47	45.94	33.01	31.47	71.43	11.54	-0.1695266216993332	-0.2104572653770446	-0.2905361950397491	0.7008177638053894	0.7224733829498291	0.6210218071937561	0.447269856929779	0.6210388541221619	0.8971678018569946	-0.6134002804756165	-0.6154423952102661	0.3002481460571289	0.5869925022125244	0.6336842179298401	0.5916855931282043	0.3583179414272308	0.4016539752483368	0.6556925773620605	0.6526367664337158	0.6749109625816345	0.783775806427002	0.4760205447673797	0.5130460262298584	0.5984369516372681	-1.2407047748565674	-1.1208895444869995	-1.107079029083252	-0.7731428742408752	-0.675657331943512	-0.1249758973717689	-1.395111083984375	-1.4768595695495603	-0.5074085593223572	0.4087310433387756	0.3997448086738586	0.3359843492507934	0.1533294469118118	-0.0343717262148857	-0.3047399222850799	0.6813738942146301	0.7379897236824036	0.7745664715766907	0.671434223651886	0.7276158332824707	0.6949038505554199	0.3500330150127411	0.3581247627735138	0.2742332220077514	-0.557246208190918	-0.3198793530464172	-0.8480318188667297	-1.688260197639465	-1.7027329206466677	-1.6001032590866089	-0.1446569859981537	-0.0352048426866531	0.1087218075990676	0.5507428646087646	0.5406651496887207	0.6959686279296875
The four Baden-Wuerttemberg-class vessels the Navy ordered back in 2007 will come as replacement to the ageing Bremen-class frigates.	Di vier Schiff vor Bade-Württembärg-Klass, wo d Marine scho 2007 bschteut het gha, söuen aus Ersatz für di scho chli eutere Fregatte vor Breme-Klass diene.	Di vier Schiff vo de Bade-Wirttebärg-Klass, wo vo dr Marine scho im Jahr 2007 bschteut worde si, söue die aute Fregatte vor Breme-Klass ersetze.	Di vier Schiff vor Baden-Wirttebärg-Klass, wo vo de Marine bereits im Jahr 2007 bstellt worde si, sölle di alte Frägatte vor Breme-Klass ersetze.	insertion	Di vier Schiff vo de Bade-Wirttebärg-Klass, wo vo dr Marine o scho im Jahr 2007 bschteut worde si, söue die aute Fregatte vor Breme-Klass ersetze.	11.43	11.9	12.78	17.59	15.25	30.1	-0.499961107969284	-0.572310209274292	-0.3496879041194916	0.5725156664848328	0.5711013674736023	0.5323620438575745	0.0812892839312553	0.0068536382168531	-0.3300127685070038	0.101339191198349	0.0885543823242187	-0.4481063783168793	0.488358587026596	0.5059908628463745	0.4386453032493591	0.5037058591842651	0.5215137004852295	0.4434195160865783	0.486534833908081	0.458124041557312	0.3915513157844543	0.3739933669567108	0.3577781319618225	0.3109574615955353	-1.4719346761703491	-1.4205776453018188	-1.3948860168457031	-0.8493312001228333	-1.022675633430481	-0.6433713436126709	-0.9521054029464722	-1.1695966720581057	-0.4515939652919769	0.3507013320922851	0.3766261339187622	0.4830564260482788	0.4099225103855133	0.4015429615974426	0.4613909721374511	0.3149720728397369	0.320262998342514	0.3271513879299164	0.3955960869789123	0.3793213665485382	0.3821709156036377	0.3783963620662689	0.3963994979858398	0.5012148022651672	-1.3625489473342896	-1.3712488412857056	-0.8251658082008362	-1.8551414012908936	-1.868203043937683	-1.5384632349014282	-0.3032922446727752	-0.2576798796653747	-0.391143798828125	-0.1702875792980194	-0.2208795845508575	-0.1795170456171035
It is understood they will feature a powerful cannon, an array of anti-aircraft and anti-ship missiles as well as some stealth technologies, such as reduced radar, infrared and acoustic signatures.	Es wird devo usggange, dess si über e leistigsstarchi Kanone, e Reihe vo Flug- o Schiffsabwehrraggete o nes paar Stealth-Technologie wi reduzierte Radar, Infrarot o akustischi Signau wärde verfüege.	Si söue e leischtigsfähigi Kanone, e Reihe vo Flugabwehrrakete u Seezielflugkörper sowi Tarntechnologie wi e reduzierti Radar-, Infrarot- u Akustikreflexion enthaute.	Es isch drvo uszgah, dass si über e leischtigsstarchi Kanone, e Reihe vo Flugabwehr- u Schiffsabwehrrakete sowie einigi Tarntechnologie wi reduzierti Radar-, Infrarot- und Akustiksignature verfüege wärde.	insertion	Si söue e leischtigsfähigi Kanone, e Reihe vo Flugabwehrrakete u Seezielflugkörper sowi auti Tarntechnologie wi e reduzierti Radar-, Infrarot- u Akustikreflexion enthaute.	11.86	11.72	16.47	4.92	2.91	31.1	-0.6533887982368469	-0.5738762021064758	0.1007138863205909	0.590544581413269	0.6008108258247375	0.7152819037437439	-0.2162597924470901	-0.2457519173622131	0.2298536151647567	-0.1370888650417328	-0.2208139598369598	-0.0151404198259115	0.3465876877307892	0.3450495898723602	0.4410812556743622	0.2609378397464752	0.2521801590919494	0.4232171773910522	0.1727007925510406	0.1678727269172668	0.3627301454544067	0.1396176367998123	0.1418997347354889	0.3133766949176788	-1.1213934421539309	-1.049933671951294	-0.984637439250946	-0.2515145540237427	-0.253167986869812	0.1177182272076606	-0.6066769361495972	-0.7063627243041992	-0.8990769386291504	0.5289064645767212	0.5067829489707947	0.4441553950309753	0.462796539068222	0.408672034740448	0.4628354609012604	0.3501559793949127	0.3527792096138	0.3511717021465301	0.3874455690383911	0.3925938904285431	0.4166200757026672	0.5728113055229187	0.5747641921043396	0.6139208078384399	-0.5404183864593506	-0.5992279648780823	-0.7169907689094543	-1.387629508972168	-1.3632677793502808	-1.6132508516311646	-0.481603592634201	-0.4459372758865356	-0.2984813451766968	-0.6522107124328613	-0.7855336666107178	-0.0226752664893865
It is understood they will feature a powerful cannon, an array of anti-aircraft and anti-ship missiles as well as some stealth technologies, such as reduced radar, infrared and acoustic signatures.	Es wird devo usggange, dess si über e leistigsstarchi Kanone, e Reihe vo Flug- o Schiffsabwehrraggete o nes paar Stealth-Technologie wi reduzierte Radar, Infrarot o akustischi Signau wärde verfüege.	Si söue e leischtigsfähigi Kanone, e Reihe vo Flugabwehrrakete u Seezielflugkörper sowi Tarntechnologie wi e reduzierti Radar-, Infrarot- u Akustikreflexion enthaute.	Si sölle e leischtigsfähigi Kanone, e Reihe vo Flugabwehrrakete u Seeziielflugkörper sowie Tarttechnologie wiene reduzierti Radar-, Infrarot- u Akuschtikreflexion enthalte.	deletion	Si söue e leischtigsfähigi Kanone, e Flugabwehrrakete u Seezielflugkörper sowi Tarntechnologie wi e reduzierti Radar-, Infrarot- u Akustikreflexion enthaute.	4.82	11.72	11.22	3.05	2.91	9.68	-0.612078845500946	-0.5738762021064758	-0.434842050075531	0.58854079246521	0.6008108258247375	0.6240443587303162	-0.1563038825988769	-0.2457518875598907	-0.3973149061203003	-0.1357555389404297	-0.2208138853311538	-0.4367944002151489	0.2646554708480835	0.3450494408607483	0.2868675291538238	0.1220506727695465	0.2521801292896271	0.2018517404794693	0.0863891094923019	0.167872667312622	0.0942286849021911	0.0699355453252792	0.1418997794389724	0.0803268626332283	-1.0030975341796875	-1.049933671951294	-1.106202483177185	0.0360663905739784	-0.253167986869812	-0.3274966776371002	-0.4845808446407318	-0.706362783908844	-0.8576487302780151	0.4919569492340088	0.5067828297615051	0.4982260465621948	0.3440653383731842	0.4086720943450928	0.4887255132198334	0.3346218764781952	0.352779358625412	0.3618785440921783	0.3713414371013641	0.3925938308238983	0.4065324962139129	0.5345566868782043	0.5747645497322083	0.5696329474449158	-0.1713119596242904	-0.5992282032966614	-0.8021816611289978	-1.0311378240585327	-1.3632683753967283	-1.4990020990371704	-0.4123402535915375	-0.4459367096424103	-0.6700731515884399	-0.6008543968200684	-0.7855336666107178	-0.8922315239906311
It is understood they will feature a powerful cannon, an array of anti-aircraft and anti-ship missiles as well as some stealth technologies, such as reduced radar, infrared and acoustic signatures.	Es wird devo usggange, dess si über e leistigsstarchi Kanone, e Reihe vo Flug- o Schiffsabwehrraggete o nes paar Stealth-Technologie wi reduzierte Radar, Infrarot o akustischi Signau wärde verfüege.	Es isch drvo uszgah, dass si über e leischtigsstarchi Kanone, e Reihe vo Flugabwehr- u Schiffsabwehrrakete sowie einigi Tarntechnologie wi reduzierti Radar-, Infrarot- und Akustiksignature verfüege wärde.	Si sölle e leischtigsfähigi Kanone, e Reihe vo Flugabwehrrakete u Seeziielflugkörper sowie Tarttechnologie wiene reduzierti Radar-, Infrarot- u Akuschtikreflexion enthalte.	substitution	Es isch drvo abzrate, dass si über e leischtigsstarchi Kanone, e Reihe vo Flugabwehr- u Schiffsabwehrrakete sowie einigi Tarntechnologie wi reduzierti Radar-, Infrarot- und Akustiksignature verfüege wärde.	16.47	16.47	11.22	7.24	31.1	9.68	0.1699423938989639	0.1007138863205909	-0.434842050075531	0.711258590221405	0.7152819037437439	0.6240443587303162	0.1807059049606323	0.2298537790775299	-0.3973149061203003	-0.1125592291355133	-0.0151404719799757	-0.4367944002151489	0.4246012270450592	0.4410813748836517	0.2868675291538238	0.3910607397556305	0.4232172071933746	0.2018517404794693	0.3487958312034607	0.3627300262451172	0.0942286849021911	0.2956295907497406	0.3133767545223236	0.0803268626332283	-0.868677020072937	-0.984637439250946	-1.106202483177185	0.0882022529840469	0.1177182421088218	-0.3274966776371002	-0.9078257083892822	-0.8990767002105713	-0.8576487302780151	0.4312901794910431	0.4441551864147186	0.4982260465621948	0.4336995780467987	0.4628354012966156	0.4887255132198334	0.3516225516796112	0.3511718511581421	0.3618785440921783	0.4183165729045868	0.4166200160980224	0.4065324962139129	0.6122406125068665	0.6139205694198608	0.5696329474449158	-0.6902071833610535	-0.71699059009552	-0.8021816611289978	-1.634841799736023	-1.6132513284683228	-1.4990020990371704	-0.243218719959259	-0.2984808385372162	-0.6700731515884399	-0.0468213111162185	-0.0226751025766134	-0.8922315239906311
Software deficiencies were particularly important as the Baden-Wuerttemberg-class vessels will be operated by a crew of some 120 sailors - just half of the manpower on older Bremen class frigates.	Softwaremängu si bsungers wichtig gsy, wüu d Schiff vor Bade-Württebärg-Klass vore Bsatzig vo rund 120 Seelüt betribe wärde - nume d Häufti vo de Arbeitschräft vo eutere Fregatte vor Bremen-Klass.	Softwareproblem sy bsunders schwärwiegend, da Schiff vo de Bade-Württebärg-Klass vore Besatzig vo nume 120 Matrose bedient wärde, nume öppe haub so viu wi uf de äutere Fregatte vor Breme-Klass.	Softwaremängel sy bsunders gravierend gsy, wüu d Schiff vor Bade-Württemberg-Klass mitere Bsatzig vo rund 120 Seelüt bedient wärde – nume d Heufti vor Bsatzig älterere Fregatte vor Bremer Klass.	deletion	Softwareproblem sy bsunders schwärwiegend, da Schiff vo de Bade-Württebärg-Klass vore Besatzig vo nume 120 Matrose bedient wärde, so viu wi uf de äutere Fregatte vor Breme-Klass.	4.88	4.88	29.54	14.25	8.79	11.19	-0.8663784265518188	-0.6928406953811646	-0.7440560460090637	0.5401498675346375	0.5584229230880737	0.5541977286338806	0.3279380798339844	0.2915787696838379	0.182878315448761	-0.2155307233333587	-0.1169662922620773	-0.7159333825111389	0.4566310346126556	0.4190335869789123	0.4273311495780945	0.3851355314254761	0.3212109506130218	0.2951074838638305	0.377079963684082	0.3662147521972656	0.4288699626922607	0.3174877166748047	0.3201570212841034	0.4077647030353546	-1.4719091653823853	-1.47826087474823	-1.7911434173583984	-0.6973499059677124	-0.8454483151435852	-0.0541154667735099	-1.1077520847320557	-1.0390100479125977	-1.532872200012207	0.4683600068092346	0.4536072909832001	0.4157266616821289	0.4962860643863678	0.4342236220836639	0.3270763456821441	0.358178049325943	0.3873306512832641	0.4935614764690399	0.4087768495082855	0.4469066560268402	0.4708874821662903	0.4278977811336517	0.4688171446323395	0.3498096168041229	-1.276616454124451	-1.2887678146362305	-0.7478123307228088	-1.6367977857589722	-1.7329784631729126	-1.8656681776046755	-0.4332267343997955	-0.5034332871437073	-0.7164625525474548	-0.3811423182487488	-0.5586630702018738	-0.027651933953166
Bat populations in Scotland and across the UK have declined considerably over the past century.	D Flädermuspopulatione ds Schottland o im gsamte Vereinigte Königrych si im letschte Jahrhundert erhäblech zrügggange.	D Fledermuspopulatione z Schottland u im gsamte Vereinigte Königreich si im letschte Jahrhundert erheblich zrügange.	D Flädermuuspopulatione in Schottland u im gsamte Vereinigte Chönigrich sy im letschte Jahrhundert erhäblech zrüggange.	insertion	D Fledermuspopulatione z Schottland u im gsamte Vereinigte Königreich si im letschte Jahrhundert nid erheblich zrügange.	22.64	24.21	24.21	44.92	56.55	11.83	-0.0613335445523262	-0.0176240373402833	0.1631883978843689	0.5869945883750916	0.5793340802192688	0.6347803473472595	0.7214027047157288	0.7281285524368286	0.775079071521759	0.1169950738549232	0.1250081658363342	0.2403982430696487	0.8259321451187134	0.8500122427940369	0.8752309083938599	0.7342115640640259	0.7928454875946045	0.8342337608337402	0.7579543590545654	0.759139358997345	0.7898728847503662	0.6932467818260193	0.7111675143241882	0.7117496132850647	-1.2896583080291748	-1.2319905757904053	-1.7071903944015503	-0.4713085293769836	-0.0516729727387428	-0.801283597946167	-1.5734643936157229	-1.5031888484954834	-1.6139326095581057	0.7452555298805237	0.7531840801239014	0.6692451238632202	0.6192163825035095	0.622707188129425	0.4887511432170868	0.7318949103355408	0.7487444877624512	0.6727038025856018	0.7006080746650696	0.7103629112243652	0.6374826431274414	0.5815345048904419	0.5944648385047913	0.3084926605224609	-0.087861344218254	0.2081447690725326	-0.6951199173927307	-2.005504608154297	-1.9321789741516116	-2.0441341400146484	0.1211515739560127	0.1777249276638031	-0.0719386264681816	0.6362001895904541	0.6381407380104065	0.5444891452789307
Bat populations in Scotland and across the UK have declined considerably over the past century.	D Flädermuspopulatione ds Schottland o im gsamte Vereinigte Königrych si im letschte Jahrhundert erhäblech zrügggange.	D Fledermuspopulatione z Schottland u im gsamte Vereinigte Königreich si im letschte Jahrhundert erheblich zrügange.	D Flädermuuspopulatione z Schottland u im gsamte Vereinigte Königreich sy im letschte Jahrhundert erheblech zrüggange.	insertion	D Fledermuspopulatione z Schottland u nid im gsamte Vereinigte Königreich si im letschte Jahrhundert erheblich zrügange.	22.64	24.21	16.94	25.59	56.55	48.73	-0.071236528456211	-0.0176237467676401	0.1320082694292068	0.6047582030296326	0.5793339610099792	0.6622273325920105	0.7381273508071899	0.7281286120414734	0.9244946241378784	0.1388274729251861	0.1250078380107879	0.5617817044258118	0.8292573094367981	0.8500122427940369	0.9064695835113524	0.7561612129211426	0.7928458452224731	0.8786940574645996	0.7528564929962158	0.7591392397880554	0.8224773406982422	0.6883508563041687	0.7111673951148987	0.7654579877853394	-1.321961522102356	-1.2319903373718262	-1.7000298500061035	-0.4865935742855072	-0.051672875881195	-0.526127815246582	-1.6695737838745115	-1.5031886100769043	-1.5381040573120115	0.7441045045852661	0.753183901309967	0.6969318389892578	0.6150795817375183	0.622707188129425	0.5803482532501221	0.7476679682731628	0.7487444877624512	0.6772709488868713	0.6924710273742676	0.7103629112243652	0.639728307723999	0.5848428010940552	0.594464898109436	0.3514663279056549	0.140116274356842	0.2081447541713714	-0.4638647139072418	-1.9937098026275637	-1.9321790933609009	-2.0025923252105717	0.0720046907663345	0.1777244210243225	0.1284686028957367	0.6222204566001892	0.6381404995918274	0.6052029132843018
Bat populations in Scotland and across the UK have declined considerably over the past century.	D Flädermuspopulatione ds Schottland o im gsamte Vereinigte Königrych si im letschte Jahrhundert erhäblech zrügggange.	D Fledermuspopulatione z Schottland u im gsamte Vereinigte Königreich si im letschte Jahrhundert erheblich zrügange.	D' Fledermuusbeständ in Schottland u em gsamte Vereinigte Königreich hei im letschte Jahrhundert bedütend abgnoh.	substitution	D Fledermuspopulatione z Schottland u im gsamte Vereinigte Königreich si im letschte Jahrhundert erheblich gwachse.	24.21	24.21	12.45	53.11	56.55	25.72	-0.2266406863927841	-0.0176237467676401	-0.7296141982078552	0.5846935510635376	0.5793339610099792	0.4847425520420074	0.6313403248786926	0.7281286120414734	0.293596863746643	0.0102165360003709	0.1250078380107879	-0.2631322741508484	0.8291875720024109	0.8500122427940369	0.6201271414756775	0.786668062210083	0.7928458452224731	0.3816691040992737	0.6963759660720825	0.7591392397880554	0.4109076857566833	0.6748746037483215	0.7111673951148987	0.2636828422546386	-1.2462745904922483	-1.2319903373718262	-1.5911842584609983	-0.0085038784891366	-0.051672875881195	-0.5010414719581604	-1.3182146549224854	-1.5031886100769043	-1.1162564754486084	0.7697149515151978	0.753183901309967	0.6053746938705444	0.662225067615509	0.622707188129425	0.3941603600978851	0.7623072266578674	0.7487444877624512	0.4911606609821319	0.718743085861206	0.7103629112243652	0.3085428178310394	0.4163968861103058	0.594464898109436	0.340287446975708	0.3179545104503631	0.2081447541713714	-0.6661045551300049	-1.7865962982177734	-1.9321790933609009	-1.968145608901977	0.2593869566917419	0.1777244210243225	-0.5291305184364319	0.5708988308906555	0.6381404995918274	-0.131005123257637
